"Round 1","Round 2","Round 3","Round 4","Cell type number","Final cell type","X","Y","CD31...vasculature.Cyc_19_ch_3","CD34...vasculature.Cyc_20_ch_3","Cytokeratin...epithelia.Cyc_10_ch_2","aSMA...smooth.muscle.Cyc_11_ch_2","Podoplanin...lymphatics.Cyc_19_ch_4","CD45...hematopoietic.cells.Cyc_4_ch_2","CD15...granulocytes.Cyc_14_ch_2","CD3...T.cells.Cyc_16_ch_4","CD20...B.cells.Cyc_8_ch_3","CD11c...DCs.Cyc_12_ch_3","CD163...macrophages.Cyc_17_ch_3","CD68...macrophages.Cyc_18_ch_4","CD38...multifunctional.Cyc_20_ch_4","CD56...NK.cells.Cyc_10_ch_4","CD8...cytotoxic.T.cells.Cyc_3_ch_2","CD4...T.helper.cells.Cyc_6_ch_3","CD45RO...memory.cells.Cyc_18_ch_3","FOXP3...regulatory.T.cells.Cyc_2_ch_3"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1108","478","3.097686291","466.0218506","0","765.1182251","248.4588623","956.8097534","0","907.6851196","0","295.0012817","556.7634888","296.0154114","293.6233826","592.4138794","89.66452789","3024.502686","5008.79541","135.7352142"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1122","582","0.638388693","184.9308167","0.00707404","1910.1875","58.06458664","243.2906647","0.033268902","1042.899536","0","92.20534515","532.8521118","240.0047607","219.7392883","361.1804504","208.7163239","2012.052612","3266.869873","339.7347107"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1148","108","33.570858","866.6726685","0.514970064","79.78343201","89.55888367","2324.347412","0.162674651","1796.804443","0","614.4161377","5288.885254","923.8373413","404.3053894","350.7485046","35.91516876","3346.985107","7182.839355","380.1147766"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1125","1294","45.66543961","426.0941162","8.286185265","188.3194733","47.23924637","25.84658241","0.723670602","77.21295166","0.026929853","312.7587891","1122.416016","1207.314819","122.4801331","200.8166962","264.0403748","380.5131226","4467.786133","444.3546753"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1161","451","26.3561821","1008.973022","0.048027098","107.4087448","481.7090454","307.3184204","0.096598506","692.9890747","0.001006381","177.7802277","978.5983276","271.4564819","233.9223175","403.2450256","158.6998749","1039.936523","2139.491211","389.8414917"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1172","514","6.662904263","419.6428833","0","560.6957397","84.62442017","158.6885529","0.131349415","995.2539673","0","276.7362671","669.6531372","380.4945984","325.1600952","316.5915833","112.1457138","2354.811279","2971.695801","531.6731567"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1177","606","14.1529026","755.6707764","0.388388038","219.6303711","133.807785","2147.497314","0.109267943","1663.718384","0.100613058","160.2672272","493.6098022","331.0753784","292.4042664","322.8885803","313.2315063","2784.744385","2080.252686","452.5845642"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1166","1245","1.847409964","516.291687","0","403.716217","196.0197144","75.80630493","0","977.6300659","0","32.25619507","249.5917816","330.7376099","214.8079987","302.6948242","231.2680206","2597.449951","6578.645508","237.9290466"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1189","642","5.06502533","2084.378174","0","1493.016235","96.85462189","701.6553345","0","824.4937134","0","288.4542542","509.4379883","215.5559692","217.2930756","333.8453369","187.4152374","1726.9823","2722.673828","403.8945618"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1199","344","47.91542053","2414.106689","2.773234129","1183.804199","77.01556396","456.0052795","2.125338316","988.3503418","0.700638413","238.2867279","647.6055298","168.6514282","325.4009399","243.9612122","141.0424652","1693.515869","3268.637695","1501.045288"
"immune cells","CD68+CD163+ macrophages","Unknown","Unknown","10","CD68+CD163+ macrophages","1185","1316","130.8093567","682.4619751","4.922314644","136.9476776","103.3598404","101.2024002","0.12010143","85.38912201","0.027662518","412.8743591","1681.680298","2067.825684","215.5246582","487.6901855","317.614563","246.3349457","6859.66748","364.022583"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1214","579","8.284009933","771.6692505","0.14149335","558.3051758","166.793045","1076.258789","1.462666154","1186.110107","0.162973061","181.5710907","1348.088013","141.8305511","290.4173279","389.0306702","229.0947876","2908.454102","4060.073242","487.5226746"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1237","947","0","0","0","76.84464264","174.1026001","575.7563477","0","1434.720825","0","0","0","0","299.6540222","122.986145","598.4317017","2075.417725","8540.320313","143.3724976"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1256","380","9.790475845","265.8747253","0.048351649","4010.540039","66.53040314","1435.67688","0.043956045","1271.939941","0","162.5904694","449.0307617","257.1824036","417.1252747","280.8234558","313.6871643","2182.476807","4968.453613","507.9538574"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1228","1382","0.983686149","2013.533203","1.48068893","621.5506592","63.36481094","140.3372192","1.399129152","1078.014404","0","98.16758728","320.2049561","375.7209167","263.9309692","364.4550781","289.4016418","1719.270874","1813.128418","379.352417"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1252","836","2.483337879","224.4226837","0","113.9552078","274.5674744","554.6450195","2.370628357","1874.689819","0","119.9312668","248.4100037","238.8880615","167.6336212","299.2485962","308.858551","2213.824707","7060.395508","353.1930542"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1262","523","6.820823193","141.4087982","0","1840.039185","126.2320404","2872.808838","0","1095.137207","0","149.1057281","384.6678772","195.7433472","270.5827332","383.4862671","233.1775665","1763.468872","3388.901123","407.3131409"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1288","15","630.2145386","352.3891907","0.071393386","552.8588257","63.42957687","1149.690918","0.010557925","2189.003418","0","183.1645508","2844.757324","653.7878418","2228.614014","616.8114014","832.8250732","3087.491943","4192.086914","405.4187317"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1265","874","105.295784","127.8682709","0.954982579","0","317.2897339","0","1.06649375","861.1326904","0","32.8045578","0","0","156.6970367","419.7460632","139.2863464","653.7089233","1073.678833","138.2290802"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1272","1273","0","252.8323059","0","1159.329224","403.0835266","49.92874527","0","590.180603","0","6.79299736","83.25307465","240.8304596","277.733429","227.6965637","219.1474152","1483.605591","2189.890625","80.0921402"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1279","1414","0","2072.205566","0","0","93.02005768","1.239296675","0","61.52021027","0","30.73896027","155.1127014","145.3186035","96.8292923","201.3763885","214.4978485","54.95304489","2363.770996","201.0540009"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1301","739","24.86660385","505.9365845","0.62282759","1518.101929","134.9520874","457.6716919","0.240958199","641.55896","0.068576798","287.239563","474.66745","161.9891968","177.3828125","334.5209045","164.7764282","1036.468262","2426.657227","476.6030884"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1306","378","30.5837326","501.9649048","0.796031296","662.8223267","110.9558716","606.1651611","2.050526619","873.6442261","0.024322659","246.0715942","588.4418335","136.0622406","221.0571899","216.1822052","206.1798706","2331.314209","3381.679199","477.7898254"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1295","1165","6.313205719","347.4283142","0","983.8379517","147.3692474","673.3062744","0","1405.516479","0.010425717","111.6898346","494.2471619","257.6946106","237.8006134","350.7858276","313.7871399","1911.147217","6615.924316","267.4648132"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1321","932","0.640777946","293.8245544","0.079564169","0","157.941864","175.8231201","0.096780352","1278.697998","1.875216246","44.00183487","276.8710327","206.7087402","243.3456726","326.5332336","238.5254059","1469.758789","2835.676025","416.1351013"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1337","937","0","297.9353027","0","715.5913086","196.0010529","474.9367065","0","1202.543335","0","45.99153519","217.449173","353.6664124","382.2618713","371.751709","179.2071228","2393.9021","6091.63623","660.8763428"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1357","526","16.35666084","377.4831238","4.899662495","169.5472107","185.8263092","898.4595337","0.799325466","1431.473022","0.264755487","92.12478638","304.7908936","202.4780731","367.2900391","220.3035431","340.4393005","3246.613037","4550.993164","287.2470398"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1380","4","18.48968887","1084.706543","0.337920994","0","122.6479492","770.4509277","0.53684324","1281.292358","0.002311661","189.7641907","3002.57959","731.3925781","408.8408203","543.5507813","112.1549606","2335.299072","3847.323242","490.8504639"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1379","125","0","1099.568115","0","20.32868385","40.52355957","825.5854492","0","808.333313","0","0","374.7745667","0","606.9882202","274.0402527","0","2664.06958","6439.850586","326.7697754"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1368","1048","18.24159813","294.3449707","1.901077986","170.5485077","158.2320862","595.9727173","0.970830679","889.2276611","0.022828154","159.9017181","545.2073364","236.3658905","288.7609253","256.2187805","359.5345459","2516.356934","6718.675293","545.4432373"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1372","927","1.629696012","84.44467163","0","337.9478455","100.0619431","477.065094","0","832.4251099","0","85.88604736","252.719635","90.58074951","443.4529724","179.7629395","127.3536911","1885.30957","2132.114014","224.1420898"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1408","934","0","0","0","262.6533813","0","672.5776978","0","967.9769287","0","109.8161011","367.3775024","154.5657654","258.2783203","285.4493103","371.9900513","1615.008911","3607.219238","301.0545044"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1422","1255","0.140986905","1366.564941","0","47.11681747","61.82678604","465.7149963","0","1086.522705","0","32.58005905","198.8811646","136.4632416","120.6555862","140.0352478","168.0896301","1566.387695","4828.601074","753.9234619"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1428","1024","0.145643905","83.70016479","0","1042.485596","82.41792297","19.2592144","0","477.3266907","0","80.23979187","423.9570618","67.47277069","139.3597565","156.1255188","133.2147217","1026.224731","1003.992554","207.1616669"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1425","947","301.9841309","539.5181274","1.468757153","167.1345673","940.1345825","495.1812439","24.69782639","752.8308105","0.000852","90.32447052","328.8853455","130.3759308","288.0084229","233.7809296","163.6199188","1351.821655","2616.011719","231.8044128"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1514","865","2.084383488","579.9072876","0","316.6763916","123.2446213","571.1917114","0","1053.338623","0","61.96805954","165.223587","0","150.172348","115.8489838","204.9236603","1561.651001","1944.726807","253.0422058"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1526","1436","0.046754282","142.9304047","0","0","40.28508377","74.73031616","0","1245.863159","0","33.33435822","1199.142822","154.52565","280.5045471","198.936554","134.4345703","1825.063721","3009.606689","116.8136139"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1563","143","11.13576412","1756.75061","0","0","202.54422","966.4653931","0","1536.842529","0.126220614","291.8968201","3122.387695","1098.525391","555.2130127","410.093811","1258.473022","2444.459473","5765.621094","548.651062"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1584","361","2.741821289","0","0.739103973","421.7247009","39.73843002","92.91635895","0.858486414","1395.389648","0.002407528","57.15991974","264.2944336","165.3421631","865.3642578","320.8844604","246.9264984","3155.708984","5894.834961","322.8941345"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1549","1024","0.875110447","149.8738251","0","217.6893768","140.2259064","0","0","743.5001221","0","95.84736633","307.9198608","195.0343475","178.3199005","203.4937134","0","1789.430664","2655.661865","246.9975586"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1575","843","0.281901598","258.339447","0","738.8948975","81.57006073","504.9436951","0","1131.742676","0","29.97372818","1347.621826","442.5083313","302.8144226","473.7585449","234.5442047","2361.508789","3596.223145","132.5821533"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1588","1408","35.72751999","345.2379761","4.574932098","1441.49231","74.42688751","290.1353455","0.894641221","599.2833862","0.977293372","102.4050827","329.5404053","101.1861954","243.3969116","145.5967255","155.7039032","1509.27063","2416.297119","231.6530457"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1665","405","34.951931","4366.619629","0.018618822","122.1140823","597.4424438","1648.916748","96.04367065","1703.532471","0","426.4637756","1013.63916","1809.224121","376.7816467","850.8973999","293.6885681","2105.526367","4281.666504","364.4106445"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1667","593","25.86026192","1987.071411","0.645845413","207.4275665","292.5891724","1429.115601","0.58364439","973.2399292","0.042508885","88.95252228","1107.590942","548.277771","364.2110596","421.109314","262.8041992","2542.911377","3374.908691","233.1681671"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1730","804","12.74467564","547.6555176","2.376631975","159.6520386","101.1674957","301.4224548","0.016532792","961.302124","0.094180472","215.712616","680.3686523","258.0305786","201.4907379","216.3272552","274.0362549","2363.916992","2778.23877","314.8523865"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1738","905","51.48381805","0","13.32867718","560.5214844","110.0271072","796.6297607","0","1351.423706","0.03629658","290.3139038","2233.110107","718.2716675","217.3136749","175.2930756","164.3504181","3143.647705","2664.16748","545.8632813"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1734","895","17.24548912","526.4746704","3.515741825","261.5174866","143.2281647","701.2319946","571.8215942","1585.682373","0.127899468","156.0194702","0","56.17915344","247.336731","353.8384094","399.2926331","1855.230713","2803.467529","423.045105"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1752","637","91.5063858","2767.692871","30.32273865","428.0558167","280.4708557","756.3768921","4.864265442","833.1934814","1.850292325","318.7142639","1146.177979","157.1427307","191.8315887","239.7060852","128.8307648","2630.293457","2935.454834","428.536377"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1765","951","13.93844318","1611.547729","1.476608515","154.2730865","53.05883408","443.5636292","0","1219.400757","0","156.9565277","0","0","220.4951477","219.9207611","215.0612183","2170.227295","2786.736328","368.1058044"
